province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Table View;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/table-view;Buitenzorgdorp;http://buitenzorgdorp.postalcodez.co.za/postalcode/wc/city-of-cape-town/table-view/buitenzorgdorp;Location: Buitenzorgdorp;7441;-------;Table View;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Parliament;http://parliament.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/parliament;Location: Parliament;-------;8007;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Stellenbosch;http://postalcodez.co.za/postalcodes/wc/cape-winelands/stellenbosch;Krom River;http://krom-river.postalcodez.co.za/postalcode/wc/cape-winelands/stellenbosch/krom-river;Location: Krom River;7600;-------;Stellenbosch;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Edgemead;http://edgemead.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/edgemead;Location: Edgemead;7441;7407;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Stellenbosch;http://postalcodez.co.za/postalcodes/wc/cape-winelands/stellenbosch;Pappegaaiberg Industrial Park;http://pappegaaiberg-industrial-park.postalcodez.co.za/postalcode/wc/cape-winelands/stellenbosch/pappegaaiberg-industrial-park;Location: Pappegaaiberg Industrial Park;7600;-------;Stellenbosch;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Eerste River;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/eerste-river;Forest Glade;http://forest-glade.postalcodez.co.za/postalcode/wc/city-of-cape-town/eerste-river/forest-glade;Location: Forest Glade;7100;-------;Eerste River;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Eerste River;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/eerste-river;Mfuleni Ext 7;http://mfuleni-ext-7.postalcodez.co.za/postalcode/wc/city-of-cape-town/eerste-river/mfuleni-ext-7;Location: Mfuleni Ext 7;7100;-------;Eerste River;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Hout Bay;http://postalcodez.co.za/postalcodes/wc/cape-winelands/hout-bay;Berg En Dal;http://berg-en-dal.postalcodez.co.za/postalcode/wc/cape-winelands/hout-bay/berg-en-dal;Location: Berg En Dal;7806;-------;Hout Bay;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Belhar;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/belhar;Belhar Ext 21;http://belhar-ext-21.postalcodez.co.za/postalcode/wc/city-of-cape-town/belhar/belhar-ext-21;Location: Belhar Ext 21;7493;-------;Belhar;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Mitchells Plain;http://mitchells-plain.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/mitchells-plain;Location: Mitchells Plain;7785;7789;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Central Karoo;http://postalcodez.co.za/postalcodes/wc/central-karoo;Beaufort West;http://postalcodez.co.za/postalcodes/wc/central-karoo/beaufort-west;Hooy Vlakte;http://hooy-vlakte.postalcodez.co.za/postalcode/wc/central-karoo/beaufort-west/hooy-vlakte;Location: Hooy Vlakte;6970;-------;Beaufort West;Central Karoo;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Bonnievale;http://postalcodez.co.za/postalcodes/wc/cape-winelands/bonnievale;Bonnievale;http://bonnievale.postalcodez.co.za/postalcode/wc/cape-winelands/bonnievale/bonnievale;Location: Bonnievale;6730;6730;Bonnievale;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Cape Town;http://postalcodez.co.za/postalcodes/wc/west-coast/cape-town;Grangor Bay;http://grangor-bay.postalcodez.co.za/postalcode/wc/west-coast/cape-town/grangor-bay;Location: Grangor Bay;8005;-------;Cape Town;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Parow;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/parow;De Duin;http://de-duin.postalcodez.co.za/postalcode/wc/city-of-cape-town/parow/de-duin;Location: De Duin;7500;-------;Parow;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Khayelitsha;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/khayelitsha;Tembani;http://tembani.postalcodez.co.za/postalcode/wc/city-of-cape-town/khayelitsha/tembani;Location: Tembani;7784;-------;Khayelitsha;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;George;http://postalcodez.co.za/postalcodes/wc/eden/george;Genevafontein;http://genevafontein.postalcodez.co.za/postalcode/wc/eden/george/genevafontein;Location: Genevafontein;6529;-------;George;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Melkbos;http://melkbos.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/melkbos;Location: Melkbos;7441;7437;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Labella Park;http://labella-park.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/labella-park;Location: Labella Park;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Wolseley;http://postalcodez.co.za/postalcodes/wc/cape-winelands/wolseley;Pine Vallei;http://pine-vallei.postalcodez.co.za/postalcode/wc/cape-winelands/wolseley/pine-vallei;Location: Pine Vallei;6830;-------;Wolseley;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Central Karoo;http://postalcodez.co.za/postalcodes/wc/central-karoo;Beaufort West;http://postalcodez.co.za/postalcodes/wc/central-karoo/beaufort-west;Leeu-gamaka;http://leeu-gamaka.postalcodez.co.za/postalcode/wc/central-karoo/beaufort-west/leeu-gamaka;Location: Leeu-gamaka;-------;6950;Beaufort West;Central Karoo;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Goodwood;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/goodwood;Goodwood-Wes;http://goodwood-wes.postalcodez.co.za/postalcode/wc/city-of-cape-town/goodwood/goodwood-wes;Location: Goodwood-Wes;7460;-------;Goodwood;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Parow;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/parow;Sorrento;http://sorrento.postalcodez.co.za/postalcode/wc/city-of-cape-town/parow/sorrento;Location: Sorrento;-------;7500;Parow;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Retreat;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/retreat;Farmedge;http://farmedge.postalcodez.co.za/postalcode/wc/city-of-cape-town/retreat/farmedge;Location: Farmedge;7945;-------;Retreat;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Bulties Estate;http://bulties-estate.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/bulties-estate;Location: Bulties Estate;-------;7130;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Parow;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/parow;North Gate;http://north-gate.postalcodez.co.za/postalcode/wc/city-of-cape-town/parow/north-gate;Location: North Gate;7500;-------;Parow;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Fresnaye;http://fresnaye.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/fresnaye;Location: Fresnaye;8005;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Grabouw;http://postalcodez.co.za/postalcodes/wc/overberg/grabouw;Laaste;http://laaste.postalcodez.co.za/postalcode/wc/overberg/grabouw/laaste;Location: Laaste;-------;7160;Grabouw;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Milnerton;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/milnerton;Sanddrift;http://sanddrift.postalcodez.co.za/postalcode/wc/city-of-cape-town/milnerton/sanddrift;Location: Sanddrift;7441;-------;Milnerton;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Gatesville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/gatesville;Rylands Est;http://rylands-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/gatesville/rylands-est;Location: Rylands Est;7764;-------;Gatesville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Eerste River;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/eerste-river;Driftsands;http://driftsands.postalcodez.co.za/postalcode/wc/city-of-cape-town/eerste-river/driftsands;Location: Driftsands;7100;-------;Eerste River;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Montserrat;http://montserrat.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/montserrat;Location: Montserrat;7130;-------;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;George;http://postalcodez.co.za/postalcodes/wc/eden/george;Protea Estate;http://protea-estate.postalcodez.co.za/postalcode/wc/eden/george/protea-estate;Location: Protea Estate;6529;-------;George;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Worcester;http://postalcodez.co.za/postalcodes/wc/cape-winelands/worcester;Rouxpark;http://rouxpark.postalcodez.co.za/postalcode/wc/cape-winelands/worcester/rouxpark;Location: Rouxpark;6850;-------;Worcester;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Delft;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/delft;Vergenoeg;http://vergenoeg.postalcodez.co.za/postalcode/wc/city-of-cape-town/delft/vergenoeg;Location: Vergenoeg;7100;-------;Delft;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Macassar;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/macassar;Deaconville;http://deaconville.postalcodez.co.za/postalcode/wc/city-of-cape-town/macassar/deaconville;Location: Deaconville;7130;-------;Macassar;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Langebaan;http://postalcodez.co.za/postalcodes/wc/west-coast/langebaan;Langebaan Country Landgoed;http://langebaan-country-landgoed.postalcodez.co.za/postalcode/wc/west-coast/langebaan/langebaan-country-landgoed;Location: Langebaan Country Landgoed;7357;-------;Langebaan;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Mitchells Plain;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/mitchells-plain;Morgenster;http://morgenster.postalcodez.co.za/postalcode/wc/city-of-cape-town/mitchells-plain/morgenster;Location: Morgenster;7785;7792;Mitchells Plain;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Pacaltsdorp;http://postalcodez.co.za/postalcodes/wc/eden/pacaltsdorp;Harmony Park;http://harmony-park.postalcodez.co.za/postalcode/wc/eden/pacaltsdorp/harmony-park;Location: Harmony Park;6529;-------;Pacaltsdorp;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Plettenberg Bay;http://postalcodez.co.za/postalcodes/wc/eden/plettenberg-bay;Plettenberg Bay;http://plettenberg-bay.postalcodez.co.za/postalcode/wc/eden/plettenberg-bay/plettenberg-bay;Location: Plettenberg Bay;6600;6600;Plettenberg Bay;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Sunkist Est;http://sunkist-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/sunkist-est;Location: Sunkist Est;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Bosbell Estate;http://bosbell-estate.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/bosbell-estate;Location: Bosbell Estate;-------;7530;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Caledon;http://postalcodez.co.za/postalcodes/wc/overberg/caledon;Genadendal;http://genadendal.postalcodez.co.za/postalcode/wc/overberg/caledon/genadendal;Location: Genadendal;7234;7234;Caledon;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Briza Estate;http://briza-estate.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/briza-estate;Location: Briza Estate;-------;7130;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Durbanville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/durbanville;Amandaglen;http://amandaglen.postalcodez.co.za/postalcode/wc/city-of-cape-town/durbanville/amandaglen;Location: Amandaglen;7550;-------;Durbanville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Ashton;http://postalcodez.co.za/postalcodes/wc/cape-winelands/ashton;Noordwes;http://noordwes.postalcodez.co.za/postalcode/wc/cape-winelands/ashton/noordwes;Location: Noordwes;6715;-------;Ashton;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Blackheath;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/blackheath;Austinville;http://austinville.postalcodez.co.za/postalcode/wc/city-of-cape-town/blackheath/austinville;Location: Austinville;7580;-------;Blackheath;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Goodwood;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/goodwood;Vasco;http://vasco.postalcodez.co.za/postalcode/wc/city-of-cape-town/goodwood/vasco;Location: Vasco;7460;-------;Goodwood;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Athlone;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/athlone;Welcome Lgd;http://welcome-lgd.postalcodez.co.za/postalcode/wc/city-of-cape-town/athlone/welcome-lgd;Location: Welcome Lgd;7764;-------;Athlone;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Hout Bay;http://postalcodez.co.za/postalcodes/wc/eden/hout-bay;Imizamo Yethu;http://imizamo-yethu.postalcodez.co.za/postalcode/wc/eden/hout-bay/imizamo-yethu;Location: Imizamo Yethu;7806;-------;Hout Bay;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Loumar Est;http://loumar-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/loumar-est;Location: Loumar Est;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Central Karoo;http://postalcodez.co.za/postalcodes/wc/central-karoo;Beaufort West;http://postalcodez.co.za/postalcodes/wc/central-karoo/beaufort-west;Newlands;http://newlands.postalcodez.co.za/postalcode/wc/central-karoo/beaufort-west/newlands;Location: Newlands;6970;-------;Beaufort West;Central Karoo;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Sedgefield;http://postalcodez.co.za/postalcodes/wc/eden/sedgefield;Sizamele;http://sizamele.postalcodez.co.za/postalcode/wc/eden/sedgefield/sizamele;Location: Sizamele;6573;-------;Sedgefield;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Firgrove;http://firgrove.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/firgrove;Location: Firgrove;7130;7110;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Piketberg;http://postalcodez.co.za/postalcodes/wc/west-coast/piketberg;Redelinghuys;http://redelinghuys.postalcodez.co.za/postalcode/wc/west-coast/piketberg/redelinghuys;Location: Redelinghuys;-------;8105;Piketberg;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Central Karoo;http://postalcodez.co.za/postalcodes/wc/central-karoo;Laingsburg;http://postalcodez.co.za/postalcodes/wc/central-karoo/laingsburg;Bergsig;http://bergsig.postalcodez.co.za/postalcode/wc/central-karoo/laingsburg/bergsig;Location: Bergsig;6900;-------;Laingsburg;Central Karoo;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Tokai;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/tokai;Forest Glade;http://forest-glade.postalcodez.co.za/postalcode/wc/city-of-cape-town/tokai/forest-glade;Location: Forest Glade;7945;-------;Tokai;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Matroosfontein;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/matroosfontein;Airport Industria;http://airport-industria.postalcodez.co.za/postalcode/wc/city-of-cape-town/matroosfontein/airport-industria;Location: Airport Industria;7490;-------;Matroosfontein;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Brackenfell;http://postalcodez.co.za/postalcodes/wc/cape-winelands/brackenfell;Hillcrest;http://hillcrest.postalcodez.co.za/postalcode/wc/cape-winelands/brackenfell/hillcrest;Location: Hillcrest;7560;-------;Brackenfell;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;George;http://postalcodez.co.za/postalcodes/wc/eden/george;Blanco;http://blanco.postalcodez.co.za/postalcode/wc/eden/george/blanco;Location: Blanco;6529;6531;George;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Stellenbosch;http://postalcodez.co.za/postalcodes/wc/cape-winelands/stellenbosch;Paradyskloof;http://paradyskloof.postalcodez.co.za/postalcode/wc/cape-winelands/stellenbosch/paradyskloof;Location: Paradyskloof;7600;-------;Stellenbosch;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Lakeside;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/lakeside;Klein Wassenaar;http://klein-wassenaar.postalcodez.co.za/postalcode/wc/city-of-cape-town/lakeside/klein-wassenaar;Location: Klein Wassenaar;7945;-------;Lakeside;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Mitchells Plain;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/mitchells-plain;Weltevredenvallei;http://weltevredenvallei.postalcodez.co.za/postalcode/wc/city-of-cape-town/mitchells-plain/weltevredenvallei;Location: Weltevredenvallei;7785;-------;Mitchells Plain;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
